За{за=PR=} всё{весь=APRO=им,мн|весь=APRO=вин,ед,сред|весь=APRO=им,ед,сред|весь=APRO=вин,мн,неод|все=ADV=|все=SPRO,мн=вин|все=SPRO,мн=им|все=PART=|все=SPRO,ед,сред,неод=вин|все=SPRO,ед,сред,неод=им} браться{браться=V,несов,нп=инф} —	ничего{ничто=SPRO,ед,сред=род|ничего=ADV=|ничего=ADV,прдк=} не{не=PART=} сделать{сделать=V,сов,пе=инф}
За{за=PR=} спрос{спрос=S,муж,неод=вин,ед|спрос=S,муж,неод=им,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} показ{показ=S,муж,неод=вин,ед|показ=S,муж,неод=им,ед}	денег{деньги=S,мн,неод=род} не{не=PART=} берут{брать=V,несов,пе=непрош,мн,изъяв,3-л}
Жид{жид=S,обсц,муж,од=им,ед}	обманом{обман=S,муж,неод=твор,ед} сыт{сытый=A=ед,кр,муж}
За{за=PR=} морем{море=S,сред,неод=твор,ед} телушка{телушка=S,жен,од=им,ед} — полушка{полушка=S,жен,неод=им,ед},	да{да=CONJ=|да=PART=|да=ADV,прдк=} рупь{рупь?=S,жен,неод=вин,ед|рупь?=S,жен,неод=им,ед} — перевоз{перевоз=S,муж,неод=вин,ед|перевоз=S,муж,неод=им,ед}
Жена{жена=S,жен,од=им,ед} ублажает{ублажать=V,пе=непрош,ед,изъяв,3-л,несов} —	лихое{лихой=A=вин,ед,полн,сред|лихой=A=им,ед,полн,сред} замышляет{замышлять=V=непрош,ед,изъяв,3-л,несов,пе}
Жаль{жаль=ADV,прдк=|жаль=ADV,вводн=|жалить=V,несов,пе=ед,пов,2-л}, жаль{жаль=ADV,прдк=|жаль=ADV,вводн=|жалить=V,несов,пе=ед,пов,2-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	пособить{пособлять=V,нп=инф,сов} нечем{нечего=SPRO,ед,сред,неод=твор}
Жизнь{жизнь=S,жен,неод=вин,ед|жизнь=S,жен,неод=им,ед} прожить{проживать=V,пе=инф,сов} —	не{не=PART=} поле{поле=S,сред,неод=пр,ед|поле=S,сред,неод=вин,ед|поле=S,сред,неод=им,ед|пол=S,муж,неод=пр,ед|пола=S,жен,неод=пр,ед|пола=S,жен,неод=дат,ед|поля=S,имя,жен,од=пр,ед|поля=S,имя,жен,од=дат,ед|поль=S,имя,муж,од=пр,ед|пол=S,имя,муж,од=пр,ед} перейти{переходить=V,пе=инф,сов|переходить=V,нп=инф,сов}
Жалует{жаловать=V,несов,пе=непрош,ед,изъяв,3-л} царь{царь=S,муж,од=им,ед},	да{да=CONJ=|да=PART=|да=ADV,прдк=} не{не=PART=} жалует{жаловать=V,несов,пе=непрош,ед,изъяв,3-л} псарь{псарь=S,муж,од=им,ед}
Хитрость{хитрость=S,жен,неод=вин,ед|хитрость=S,жен,неод=им,ед} лисы{лиса=S,жен,од=род,ед|лиса=S,жен,од=им,мн|лис=S,муж,од=им,мн} —	в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} глупости{глупость=S,жен,неод=пр,ед|глупость=S,жен,неод=вин,мн|глупость=S,жен,неод=дат,ед|глупость=S,жен,неод=род,ед|глупость=S,жен,неод=им,мн} куриц{курица=S,жен,од=вин,мн|курица=S,жен,од=род,мн}
Есть{быть=V,нп=непрош,ед,изъяв,3-л,несов|быть=V,нп=непрош,мн,изъяв,3-л,несов|быть=V,нп=наст,мн,изъяв,1-л,несов|быть=V,нп=наст,ед,изъяв,1-л,несов|быть=V,нп=наст,мн,изъяв,2-л,несов|быть=V,нп=наст,ед,изъяв,2-л,несов|быть=V,нп=наст,мн,изъяв,3-л,несов|быть=V,нп=наст,ед,изъяв,3-л,несов|есть=V,несов,пе=инф|есть=INTJ=} терпение{терпение=S,сред,неод=вин,ед|терпение=S,сред,неод=им,ед} —	будет{будет=ADV,прдк=|быть=V,нп=непрош,ед,изъяв,3-л} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} умение{умение=S,сред,неод=вин,ед|умение=S,сред,неод=им,ед}
Ври{врать=V,несов,пе=ед,пов,2-л} да{да=CONJ=|да=PART=|да=ADV,прдк=}	не{не=PART=} завирайся{завираться=V,нп=ед,пов,2-л,несов}!
Его{он=SPRO,ед,3-л,муж=вин|он=SPRO,ед,3-л,муж=род|оно=SPRO,ед,3-л,сред=вин|оно=SPRO,ед,3-л,сред=род|его=APRO=пр,мн|его=APRO=дат,мн|его=APRO=род,мн|его=APRO=твор,мн|его=APRO=им,мн|его=APRO=им,ед,жен|его=APRO=вин,ед,муж,од|его=APRO=род,ед,муж|его=APRO=род,ед,сред|его=APRO=вин,ед,сред|его=APRO=им,ед,сред|его=APRO=пр,ед,жен|его=APRO=дат,ед,жен|его=APRO=род,ед,жен|его=APRO=твор,ед,жен|его=APRO=пр,ед,муж|его=APRO=пр,ед,сред|его=APRO=дат,ед,муж|его=APRO=дат,ед,сред|его=APRO=вин,ед,жен|его=APRO=вин,мн,неод|его=APRO=вин,ед,муж,неод|его=APRO=им,ед,муж|его=APRO=твор,ед,муж|его=APRO=твор,ед,сред|его=APRO=вин,мн,од|его=APRO=пр,мн,сред|его=APRO=вин,мн,сред|его=APRO=дат,мн,сред|его=APRO=род,мн,сред|его=APRO=твор,мн,сред|его=APRO=им,мн,сред|его=APRO=пр,мн,муж|его=APRO=вин,мн,муж|его=APRO=вин,ед,муж|его=APRO=дат,мн,муж} пустили{пускать=V=прош,мн,изъяв,сов} погреться{погреться=V,сов,нп=инф}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	он{он=SPRO,ед,3-л,муж=им} уж{уж=PART=|уж=ADV=|уж=S,муж,од=им,ед} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} детей{ребенок=S,муж,од=вин,мн|ребенок=S,муж,од=род,мн} крестить{крестить=V,несов,пе=инф|крестить=V,сов,пе=инф}
Жена{жена=S,жен,од=им,ед} не{не=PART=} лапоть{лапоть=S,муж,неод=вин,ед|лапоть=S,муж,неод=им,ед|лапоть=S,муж,од=им,ед}:	с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} ноги{нога=S,жен,неод=вин,мн|нога=S,жен,неод=род,ед|нога=S,жен,неод=им,мн} не{не=PART=} сбросишь{сбросить=V,сов=непрош,ед,изъяв,2-л}
Дружба{дружба=S,жен,неод=им,ед} дружбой{дружба=S,жен,неод=твор,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	служба{служба=S,жен,неод=им,ед} службой{служба=S,жен,неод=твор,ед}
Желай{желать=V,несов,пе=ед,пов,2-л} по{по=PR=} силам{сила=S,жен,неод=дат,мн|сила=S,имя,муж,од=дат,мн|сило=S,сред,неод=дат,мн},	тянись{тянуться?=V,сов,нп=ед,пов,2-л} по{по=PR=} достатку{достаток=S,муж,неод=дат,ед}
Дочернины{дочернин=A,полн,притяж=им,мн|дочернин=A,полн,притяж=вин,мн,неод} дети{ребенок=S,муж,од=им,мн}	милее{милый=A=срав} своих{свой=APRO=пр,мн|свой=APRO=род,мн|свой=APRO=вин,мн,од|свой=SPRO,муж,од=пр,мн|свой=SPRO,муж,од=вин,мн|свой=SPRO,муж,од=род,мн}
Если{если=CONJ=} бы{бы=PART=} да{да=CONJ=|да=PART=|да=ADV,прдк=} кабы{кабы=CONJ=|кабы=PART=|каба=S,имя,муж,од=род,ед|каба=S,имя,муж,од=им,мн},	да{да=CONJ=|да=PART=|да=ADV,прдк=} во{во=PR=|во=PART=|во=INTJ=} рту{рот=S,муж,неод=дат,ед|рот=S,муж,неод=местн,ед|рот=S,муж,од=дат,ед} росли{расти=V,несов,нп=прош,мн,изъяв} грибы{гриб=S,муж,неод=вин,мн|гриб=S,муж,неод=им,мн}
Добрый{добрый=A=вин,ед,полн,муж,неод|добрый=A=им,ед,полн,муж} портной{портной=S,муж,од=им,ед}	с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} запасом{запас=S,муж,неод=твор,ед} шьёт{шить=V,несов,пе=непрош,ед,изъяв,3-л}
Хоть{хоть=PART=|хоть=CONJ=} кол{кол=S,муж,неод=вин,ед|кол=S,муж,неод=им,ед|кола=S,жен,неод=род,мн|кола=S,имя,жен,од=вин,мн|кола=S,имя,жен,од=род,мн} на{на=PR=|на=PART=} голове{голова=S,жен,неод=пр,ед|голова=S,жен,неод=дат,ед|голов=S,фам,муж,од=пр,ед|голова=S,мж,од=пр,ед|голова=S,мж,од=дат,ед} теши{теша=S,жен,неод=вин,мн|теша=S,жен,неод=род,ед|теша=S,жен,неод=им,мн|тесать=V,несов,пе=ед,пов,2-л} —	он{он=SPRO,ед,3-л,муж=им} все{весь=APRO=им,мн|весь=APRO=вин,ед,сред|весь=APRO=им,ед,сред|весь=APRO=вин,мн,неод|все=ADV=|все=SPRO,мн=вин|все=SPRO,мн=им|все=PART=|все=SPRO,ед,сред,неод=вин|все=SPRO,ед,сред,неод=им} своё{свой=APRO=вин,ед,сред|свой=APRO=им,ед,сред|свое=SPRO,ед,сред,неод=вин|свое=SPRO,ед,сред,неод=им}
Добро{добро=S,ед,сред,неод=вин|добро=S,ед,сред,неод=им|добро=PART=|добрый=A=ед,кр,сред|добро=ADV=} должно{должно=ADV,прдк=|должный=A=ед,кр,сред} быть{быть=V,нп=инф,несов}	с{с=PR=|с=S,сокр=пр,мн|с=S,сокр=пр,ед|с=S,сокр=вин,мн|с=S,сокр=вин,ед|с=S,сокр=дат,мн|с=S,сокр=дат,ед|с=S,сокр=род,мн|с=S,сокр=род,ед|с=S,сокр=твор,мн|с=S,сокр=твор,ед|с=S,сокр=им,мн|с=S,сокр=им,ед} кулаками{кулак=S,муж,неод=твор,мн|кулак=S,муж,од=твор,мн}
Ты{ты=SPRO,ед,2-л=им} ему{он=SPRO,ед,3-л,муж=дат|оно=SPRO,ед,3-л,сред=дат} слово{слово=S,сред,неод=вин,ед|слово=S,сред,неод=им,ед} —	он{он=SPRO,ед,3-л,муж=им} тебе{ты=SPRO,ед,2-л=пр|ты=SPRO,ед,2-л=дат} десять{десять=NUM=вин|десять=NUM=им}
До{до=PR=|до=S,сред,неод=пр,мн|до=S,сред,неод=пр,ед|до=S,сред,неод=вин,мн|до=S,сред,неод=вин,ед|до=S,сред,неод=дат,мн|до=S,сред,неод=дат,ед|до=S,сред,неод=род,мн|до=S,сред,неод=род,ед|до=S,сред,неод=твор,мн|до=S,сред,неод=твор,ед|до=S,сред,неод=им,мн|до=S,сред,неод=им,ед} свадьбы{свадьба=S,жен,неод=вин,мн|свадьба=S,жен,неод=род,ед|свадьба=S,жен,неод=им,мн}	заживёт{заживать=V,нп=непрош,ед,изъяв,3-л,сов|зажить=V,сов,пе=непрош,ед,изъяв,3-л|зажить=V,сов,нп=непрош,ед,изъяв,3-л}
И{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} смех{смех=S,муж,неод=вин,ед|смех=S,муж,неод=им,ед},	и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} грех{грех=S,муж,неод=вин,ед|грех=S,муж,неод=им,ед|грех=ADV,прдк=}
До{до=PR=|до=S,сред,неод=пр,мн|до=S,сред,неод=пр,ед|до=S,сред,неод=вин,мн|до=S,сред,неод=вин,ед|до=S,сред,неод=дат,мн|до=S,сред,неод=дат,ед|до=S,сред,неод=род,мн|до=S,сред,неод=род,ед|до=S,сред,неод=твор,мн|до=S,сред,неод=твор,ед|до=S,сред,неод=им,мн|до=S,сред,неод=им,ед} Бога{бог=S,муж,од=вин,ед|бог=S,муж,од=род,ед} высоко{высоко=ADV=|высокий=A=ед,кр,сред},	до{до=PR=|до=S,сред,неод=пр,мн|до=S,сред,неод=пр,ед|до=S,сред,неод=вин,мн|до=S,сред,неод=вин,ед|до=S,сред,неод=дат,мн|до=S,сред,неод=дат,ед|до=S,сред,неод=род,мн|до=S,сред,неод=род,ед|до=S,сред,неод=твор,мн|до=S,сред,неод=твор,ед|до=S,сред,неод=им,мн|до=S,сред,неод=им,ед} царя{царь=S,муж,од=вин,ед|царь=S,муж,од=род,ед|царить=V,несов,нп=непрош,деепр} далеко{далеко=ADV=|далекий=A=ед,кр,сред}
Выдрали{выдирать=V,пе=прош,мн,изъяв,сов} как{как=CONJ=|как=ADVPRO=|как=PART=}	Сидорову{сидоров=S,фам,муж,од=дат,ед|сидорова=S,фам,жен,од=вин,ед|сидоров=A,полн,притяж=дат,ед,муж|сидоров=A,полн,притяж=дат,ед,сред|сидоров=A,полн,притяж=вин,ед,жен} козу{коза=S,жен,од=вин,ед}
Дитя{дитя=S,устар,ед,сред,од=вин|дитя=S,устар,ед,сред,од=им} не{не=PART=} плачет{плакать=V,несов,нп=непрош,ед,изъяв,3-л} —	мать{мать=S,жен,од=вин,ед|мать=S,жен,од=им,ед} не{не=PART=} разумеет{разуметь=V,несов,пе=непрош,ед,изъяв,3-л}
Вчера{вчера=ADV=|вчера=S,сред,неод=пр,мн|вчера=S,сред,неод=пр,ед|вчера=S,сред,неод=вин,мн|вчера=S,сред,неод=вин,ед|вчера=S,сред,неод=дат,мн|вчера=S,сред,неод=дат,ед|вчера=S,сред,неод=род,мн|вчера=S,сред,неод=род,ед|вчера=S,сред,неод=твор,мн|вчера=S,сред,неод=твор,ед|вчера=S,сред,неод=им,мн|вчера=S,сред,неод=им,ед} не{не=PART=} догонишь{догнать=V,сов,пе=непрош,ед,изъяв,2-л}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	от{от=PR=} завтра{завтра=ADV=|завтра=S,сред,неод=пр,мн|завтра=S,сред,неод=пр,ед|завтра=S,сред,неод=вин,мн|завтра=S,сред,неод=вин,ед|завтра=S,сред,неод=дат,мн|завтра=S,сред,неод=дат,ед|завтра=S,сред,неод=род,мн|завтра=S,сред,неод=род,ед|завтра=S,сред,неод=твор,мн|завтра=S,сред,неод=твор,ед|завтра=S,сред,неод=им,мн|завтра=S,сред,неод=им,ед} не{не=PART=} уйдёшь{уходить=V,нп=непрош,ед,изъяв,2-л,сов}
Деньги{деньги=S,мн,неод=вин|деньги=S,мн,неод=им|деньга=S,жен,неод=вин,мн|деньга=S,жен,неод=род,ед|деньга=S,жен,неод=им,мн} не{не=PART=} голова{голова=S,жен,неод=им,ед|голов=S,фам,муж,од=вин,ед|голов=S,фам,муж,од=род,ед|голова=S,мж,од=им,ед|голова=S,фам,жен,од=им,ед}:	дело{дело=S,сред,неод=вин,ед|дело=S,сред,неод=им,ед|девать=V=прош,ед,изъяв,сред,сов} наживное{наживной=A=вин,ед,полн,сред|наживной=A=им,ед,полн,сред}
Всяк{всякий=APRO=ед,кр,муж} кулик{кулик=S,муж,од=им,ед|кулик=S,фам,муж,од=им,ед|кулик=S,фам,жен,од=пр,мн|кулик=S,фам,жен,од=пр,ед|кулик=S,фам,жен,од=вин,мн|кулик=S,фам,жен,од=вин,ед|кулик=S,фам,жен,од=дат,мн|кулик=S,фам,жен,од=дат,ед|кулик=S,фам,жен,од=род,мн|кулик=S,фам,жен,од=род,ед|кулик=S,фам,жен,од=твор,мн|кулик=S,фам,жен,од=твор,ед|кулик=S,фам,жен,од=им,мн|кулик=S,фам,жен,од=им,ед}	своё{свой=APRO=вин,ед,сред|свой=APRO=им,ед,сред|свое=SPRO,ед,сред,неод=вин|свое=SPRO,ед,сред,неод=им} болото{болото=S,сред,неод=вин,ед|болото=S,сред,неод=им,ед} хвалит{хвалить=V,несов,пе=непрош,ед,изъяв,3-л}
Девичье{девичий=A,полн=вин,ед,сред|девичий=A,полн=им,ед,сред} «нет{нет=PART=|нет=ADV,прдк=|нет=S,ед,муж,неод=вин|нет=S,ед,муж,неод=им}» —	не{не=PART=} отказ{отказ=S,муж,неод=вин,ед|отказ=S,муж,неод=им,ед}
Всяк{всякий=APRO=ед,кр,муж} сверчок{сверчок=S,муж,од=им,ед}	знай{знать=V,несов,пе=ед,пов,2-л} свой{свой=APRO=вин,ед,муж,неод|свой=APRO=им,ед,муж|свой=SPRO,муж,од=им,ед} шесток{шесток=S,муж,неод=вин,ед|шесток=S,муж,неод=им,ед}
Давай{давать=V,пе=ед,пов,2-л,несов} дружить{дружить=V,несов,нп=инф}: то{то=SPRO,ед,сред,неод=вин|то=SPRO,ед,сред,неод=им|то=CONJ=|то=PART=|тот=APRO=вин,ед,сред|тот=APRO=им,ед,сред} я{я=SPRO,ед,1-л=им|я=S,сокр=пр,мн|я=S,сокр=пр,ед|я=S,сокр=вин,мн|я=S,сокр=вин,ед|я=S,сокр=дат,мн|я=S,сокр=дат,ед|я=S,сокр=род,мн|я=S,сокр=род,ед|я=S,сокр=твор,мн|я=S,сокр=твор,ед|я=S,сокр=им,мн|я=S,сокр=им,ед} к{к=PR=|к=S,сокр=пр,мн|к=S,сокр=пр,ед|к=S,сокр=вин,мн|к=S,сокр=вин,ед|к=S,сокр=дат,мн|к=S,сокр=дат,ед|к=S,сокр=род,мн|к=S,сокр=род,ед|к=S,сокр=твор,мн|к=S,сокр=твор,ед|к=S,сокр=им,мн|к=S,сокр=им,ед} тебе{ты=SPRO,ед,2-л=пр|ты=SPRO,ед,2-л=дат}, то{то=SPRO,ед,сред,неод=вин|то=SPRO,ед,сред,неод=им|то=CONJ=|то=PART=|тот=APRO=вин,ед,сред|тот=APRO=им,ед,сред}	 ты{ты=SPRO,ед,2-л=им} меня{я=SPRO,ед,1-л=вин|я=SPRO,ед,1-л=род|мень=S,фам,муж,од=вин,ед|мень=S,фам,муж,од=род,ед} к{к=PR=|к=S,сокр=пр,мн|к=S,сокр=пр,ед|к=S,сокр=вин,мн|к=S,сокр=вин,ед|к=S,сокр=дат,мн|к=S,сокр=дат,ед|к=S,сокр=род,мн|к=S,сокр=род,ед|к=S,сокр=твор,мн|к=S,сокр=твор,ед|к=S,сокр=им,мн|к=S,сокр=им,ед} себе{себя=SPRO=пр|себя=SPRO=дат|себе=PART=|себ=S,имя,муж,од=пр,ед}
Всему{весь=APRO=дат,ед,муж|весь=APRO=дат,ед,сред|все=SPRO,ед,сред,неод=дат} своё{свой=APRO=вин,ед,сред|свой=APRO=им,ед,сред|свое=SPRO,ед,сред,неод=вин|свое=SPRO,ед,сред,неод=им}	время{время=S,сред,неод=вин,ед|время=S,сред,неод=им,ед}
Голодный{голодный=A=вин,ед,полн,муж,неод|голодный=A=им,ед,полн,муж|голодный=S,муж,од=им,ед} волк{волк=S,муж,од=им,ед|волк=S,муж,неод=вин,ед|волк=S,муж,неод=им,ед} сильнее{сильный=A=срав|сильно=ADV=срав}	сытой{сытый=A=пр,ед,полн,жен|сытый=A=дат,ед,полн,жен|сытый=A=род,ед,полн,жен|сытый=A=твор,ед,полн,жен|сыта=S,ед,жен,неод=твор} собаки{собака=S,жен,од=род,ед|собака=S,жен,од=им,мн}
Где{где=ADVPRO=} родился{рождаться=V,нп=прош,ед,изъяв,муж,сов|родиться=V,несов,нп=прош,ед,изъяв,муж} —	там{там=ADVPRO=|там=PART=} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=} пригодился{пригождаться=V,нп=прош,ед,изъяв,муж,сов}
Голова{голова=S,жен,неод=им,ед|голов=S,фам,муж,од=вин,ед|голов=S,фам,муж,од=род,ед|голова=S,мж,од=им,ед|голова=S,фам,жен,од=им,ед} как{как=CONJ=|как=ADVPRO=|как=PART=} лукошко{лукошко=S,сред,неод=вин,ед|лукошко=S,сред,неод=им,ед}, а{а=CONJ=|а=PART=|а=INTJ=|а=S,сокр=пр,мн|а=S,сокр=пр,ед|а=S,сокр=вин,мн|а=S,сокр=вин,ед|а=S,сокр=дат,мн|а=S,сокр=дат,ед|а=S,сокр=род,мн|а=S,сокр=род,ед|а=S,сокр=твор,мн|а=S,сокр=твор,ед|а=S,сокр=им,мн|а=S,сокр=им,ед}	ума{ум=S,муж,неод=род,ед} ни{ни=PART=|ни=CONJ=} крошки{крошка=S,жен,неод=вин,мн|крошка=S,жен,неод=род,ед|крошка=S,жен,неод=им,мн|крошка=S,мж,од=род,ед|крошка=S,мж,од=им,мн}
Все{весь=APRO=им,мн|весь=APRO=вин,ед,сред|весь=APRO=им,ед,сред|весь=APRO=вин,мн,неод|все=ADV=|все=SPRO,мн=вин|все=SPRO,мн=им|все=PART=|все=SPRO,ед,сред,неод=вин|все=SPRO,ед,сред,неод=им} мы{мы=SPRO,мн,1-л=им} под{под=PR=|под=S,редк,муж,неод=вин,ед|под=S,редк,муж,неод=им,ед|под=S,сокр,ед,муж,неод=пр|под=S,сокр,ед,муж,неод=вин|под=S,сокр,ед,муж,неод=дат|под=S,сокр,ед,муж,неод=род|под=S,сокр,ед,муж,неод=твор|под=S,сокр,ед,муж,неод=им} Богом{бог=S,муж,од=твор,ед}	ходим{ходить=V,несов,нп=непрош,мн,изъяв,1-л}
Говорить{говорить=V,несов,пе=инф} правду{правда=S,жен,неод=вин,ед} —	терять{терять=V,несов,пе=инф} дружбу{дружба=S,жен,неод=вин,ед}
Старый{старый=A=вин,ед,полн,муж,неод|старый=A=им,ед,полн,муж} конь{конь=S,муж,од=им,ед} борозды{борозда=S,жен,неод=вин,мн|борозда=S,жен,неод=род,ед|борозда=S,жен,неод=им,мн} не{не=PART=} портит{портить=V,несов,пе=непрош,ед,изъяв,3-л}, но{но=CONJ=|но=INTJ=} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	глубоко{глубоко=ADV=|глубокий=A=ед,кр,сред} не{не=PART=} пашет{пахать=V,несов,пе=непрош,ед,изъяв,3-л}
Где{где=ADVPRO=} клятва{клятва=S,жен,неод=им,ед}, тут{тут=ADVPRO=|тут=S,муж,неод=вин,ед|тут=S,муж,неод=им,ед|тута=S,жен,неод=род,мн} и{и=CONJ=|и=INTJ=|и=S,сокр=пр,мн|и=S,сокр=пр,ед|и=S,сокр=вин,мн|и=S,сокр=вин,ед|и=S,сокр=дат,мн|и=S,сокр=дат,ед|и=S,сокр=род,мн|и=S,сокр=род,ед|и=S,сокр=твор,мн|и=S,сокр=твор,ед|и=S,сокр=им,мн|и=S,сокр=им,ед|и=PART=}	преступление{преступление=S,сред,неод=вин,ед|преступление=S,сред,неод=им,ед}
Ворон{ворон=S,муж,од=им,ед|ворона=S,жен,од=вин,мн|ворона=S,жен,од=род,мн} ворону{ворона=S,жен,од=вин,ед|ворон=S,муж,од=дат,ед}	глаз{глаз=S,муж,неод=вин,ед|глаз=S,муж,неод=род,мн|глаз=S,муж,неод=им,ед} не{не=PART=} выклюет{выклевывать=V,пе=непрош,ед,изъяв,3-л,сов}
Всякая{всякий=APRO=им,ед,полн,жен|всякая=SPRO,ед,жен=им} козявка{козявка=S,жен,од=им,ед}	лезет{лезть=V,несов,нп=непрош,ед,изъяв,3-л} в{в=PR=|в=S,сокр=пр,мн|в=S,сокр=пр,ед|в=S,сокр=вин,мн|в=S,сокр=вин,ед|в=S,сокр=дат,мн|в=S,сокр=дат,ед|в=S,сокр=род,мн|в=S,сокр=род,ед|в=S,сокр=твор,мн|в=S,сокр=твор,ед|в=S,сокр=им,мн|в=S,сокр=им,ед} букашки{букашка=S,жен,од=род,ед|букашка=S,жен,од=им,мн}
